"Pseudotime","Group"
0.27706447034046,"CM"
0.162410690962317,"CM"
0.298072430389057,"AM"
2.69834531860464,"AM"
0.244472187911338,"AM"
0.209780498340929,"AM"
0.624278977204335,"AM"
3.1176580184578,"CM"
2.92094388287606,"AM"
3.06640510111163,"CM"
2.83671858247797,"CM"
2.89967914691462,"CM"
2.11210318744203,"CM"
2.92804889007178,"CM"
2.79974998410701,"CM"
3.10104728230842,"CM"
2.35998099912433,"CM"
2.93311800396679,"CM"
3.06075522143724,"AM"
2.41598552505201,"CM"
3.17616080549807,"CM"
3.11472659466433,"CM"
3.12107813128904,"CM"
2.12502953353565,"CM"
2.46875566650317,"CM"
2.64275527718586,"CM"
3.06955012972282,"CM"
2.33353347317648,"CM"
3.06783504822601,"CM"
2.40460677280047,"CM"
2.58242908895796,"CM"
3.08648046109174,"AM"
2.45068834945423,"CM"
2.49757877765783,"CM"
2.90746670514442,"CM"
2.70133917340984,"AM"
2.92708576410189,"CM"
3.03376112998112,"CM"
2.36618953099597,"CM"
2.61525287249869,"CM"
2.2750076707141,"AM"
2.67000639986378,"CM"
2.43349091481282,"CM"
3.10367670516446,"CM"
2.29975439386341,"CM"
3.09576877993666,"CM"
3.10078664062107,"AM"
3.05238142377792,"CM"
3.1222364937954,"CM"
2.17226926943435,"CM"
2.93069011870957,"CM"
3.10791031140438,"CM"
3.10143394967512,"CM"
3.06423248569636,"CM"
2.99469478863093,"CM"
1.57489162248504,"CM"
2.12085078000505,"CM"
2.71155224527914,"CM"
3.11002605341801,"AM"
3.11846833096557,"CM"
2.58596074508318,"CM"
3.19107190698575,"CM"
2.32471954294656,"CM"
3.00474797928319,"CM"
2.30993469141762,"CM"
3.14640140620059,"CM"
2.37692983079714,"CM"
3.17182504414397,"CM"
2.68023200721034,"CM"
2.98503655081599,"CM"
2.77301443535044,"CM"
3.03692978776544,"CM"
2.5839186428335,"CM"
2.98211529754972,"CM"
2.82514965811814,"CM"
2.88445589809264,"CM"
3.10144069283981,"CM"
2.87174447618602,"CM"
3.0771904538554,"AM"
2.10481466456294,"CM"
2.98979048037157,"CM"
2.92024618076708,"CM"
3.10647649098025,"CM"
2.2428745688052,"CM"
2.79878308163295,"CM"
3.05096298454051,"CM"
2.91581952648842,"CM"
2.56720231408621,"CM"
1.77314525337255,"CM"
2.64296338076116,"AM"
2.74409060545524,"CM"
2.7289483136329,"CM"
3.06104791705534,"CM"
3.02036172524695,"AM"
3.07896174335993,"CM"
2.48484742347462,"CM"
2.10834898126831,"CM"
3.08446015110602,"CM"
2.50092872816745,"CM"
3.04558254534446,"CM"
2.31961334188753,"CM"
3.11994349790335,"CM"
2.95433923384785,"CM"
2.78130715507815,"CM"
2.59310190931737,"CM"
2.59063804863896,"CM"
3.10648777875508,"CM"
2.68454028409584,"CM"
2.26912684459283,"CM"
3.42997034973133,"CM"
2.74946093553935,"CM"
3.08924486307762,"CM"
2.28799038612254,"CM"
3.06483154397682,"AM"
3.09940998667559,"CM"
3.06267774050338,"CM"
3.041766911893,"CM"
2.95738204645845,"CM"
2.95955785074134,"CM"
3.05742874705418,"CM"
2.95877474909452,"CM"
2.71841903668632,"CM"
3.10846363178524,"CM"
2.9623088885502,"CM"
2.11078510973099,"CM"
3.10312750848934,"CM"
2.53997121036531,"CM"
2.46905451573796,"CM"
2.91091324238467,"CM"
2.97126920513515,"CM"
2.81698605585741,"CM"
3.09631846953065,"CM"
3.10694535442119,"CM"
2.6940028431065,"CM"
3.081627832152,"CM"
2.92125528239537,"CM"
3.07726032504866,"CM"
3.12231235668298,"AM"
2.9154782024232,"CM"
2.95202253649212,"CM"
2.7035923828569,"CM"
2.49465849258165,"CM"
3.11065001723367,"CM"
2.28667164354801,"CM"
3.08923891676491,"AM"
2.55590008681215,"CM"
2.21701254762334,"CM"
2.15092530308758,"CM"
2.34189499976992,"CM"
2.92404894591318,"CM"
3.17776918197026,"CM"
2.97265562152629,"CM"
2.91034345478461,"CM"
3.17329231960242,"CM"
2.93446071098025,"CM"
2.12240937868316,"CM"
3.08387233784732,"CM"
3.08073595655121,"CM"
2.52844732727139,"CM"
2.9423876452674,"CM"
2.94718183332159,"AM"
3.05262500732475,"CM"
2.55189201467478,"CM"
2.38475938421994,"CM"
3.00130651417188,"CM"
3.12642699054275,"CM"
3.14203549494503,"CM"
2.94178781694493,"CM"
3.19790168191102,"CM"
2.64522792445255,"CM"
2.32523092509682,"AM"
2.51603977244746,"CM"
2.66391750121829,"CM"
3.00862978935831,"CM"
3.09348524619625,"AM"
2.49834033923963,"CM"
2.25675890921888,"CM"
1.95848535665534,"CM"
3.04326566033634,"AM"
2.15554989648082,"CM"
2.72079454162781,"CM"
3.10829022243453,"CM"
2.51543512203017,"CM"
2.1974299713667,"CM"
2.41104507985084,"CM"
3.12456114464099,"CM"
3.05010970533572,"CM"
2.39506137731809,"CM"
2.53486519564049,"AM"
2.63586614241602,"CM"
2.91772993284346,"CM"
3.14636705453065,"CM"
2.45720638248751,"CM"
2.48505493463068,"CM"
2.27439003804029,"CM"
2.18815080176077,"CM"
2.68259950984052,"CM"
2.55728958702019,"CM"
2.58801953632869,"CM"
2.63460158653086,"CM"
2.98614631387861,"CM"
2.68372829267066,"CM"
2.99395771556691,"CM"
3.08157535021078,"CM"
2.60618984996775,"CM"
2.60589355915718,"CM"
2.49113569617537,"CM"
2.50050911408923,"CM"
2.52909591451977,"CM"
1.69356008373974,"CM"
2.11465904140929,"AM"
3.05986256473297,"CM"
3.09774709979141,"CM"
2.99152340378579,"CM"
2.45235013462763,"CM"
3.03495288740458,"CM"
2.14178140983453,"CM"
3.04495971395921,"AM"
3.02502894385343,"CM"
3.04877916758839,"CM"
3.02251238094403,"CM"
2.7225600163241,"CM"
2.56182854544142,"CM"
3.09689591416122,"CM"
2.4725614751747,"CM"
2.08405654230085,"CM"
2.8075228451464,"CM"
3.1422100979659,"CM"
2.88924707429764,"CM"
2.70848288399246,"CM"
3.09728043663785,"CM"
2.73967062895329,"CM"
2.80091868962175,"CM"
3.08195085945397,"CM"
2.44995519899153,"CM"
3.20856008550616,"CM"
3.07164018165038,"CM"
2.36413413864271,"CM"
2.28920987945472,"CM"
2.24768032806861,"CM"
3.13107142776082,"CM"
2.96918661554315,"CM"
3.13939729916742,"CM"
2.91550719222846,"CM"
2.12361703018428,"CM"
3.01248578609612,"CM"
2.69122692826606,"CM"
2.06278949926748,"CM"
2.93877535794243,"CM"
3.01075346146772,"CM"
2.43687456689969,"CM"
2.83778659683536,"CM"
3.12155874606624,"CM"
2.91895585466505,"CM"
3.04633159563068,"AM"
2.96450529210814,"CM"
2.90180814852217,"CM"
3.09793676817609,"CM"
3.10962130096626,"CM"
2.91088517660235,"CM"
1.91559005801103,"CM"
3.04836076045469,"CM"
3.10687353587804,"CM"
1.97734490224137,"AM"
3.15163040624187,"CM"
2.70891868736443,"CM"
3.02885311127802,"CM"
2.06476532173605,"CM"
2.90733366821675,"CM"
1.92708050292989,"CM"
2.6280514215843,"CM"
2.92428938024329,"CM"
2.44994810795573,"CM"
3.10885730229777,"CM"
3.05493926747755,"CM"
2.68297428336433,"CM"
2.47231427458375,"CM"
3.09204157281412,"CM"
3.19683329457437,"CM"
2.18414239443247,"CM"
2.71010178838756,"CM"
2.60989299767911,"CM"
2.91472632254576,"CM"
3.0095057952905,"CM"
3.18399552168741,"CM"
3.15387150582618,"CM"
3.0688109262399,"CM"
2.7204024500292,"CM"
2.68050203510623,"CM"
3.02962986132397,"CM"
2.8690775382235,"CM"
3.0748700800882,"AM"
2.17027967258203,"CM"
2.70589297538953,"CM"
2.8297358970331,"CM"
3.06187398203268,"CM"
3.22007074130014,"CM"
2.65827646099746,"CM"
3.16400141666458,"CM"
2.95954503476047,"CM"
3.1196370017376,"CM"
3.16217371280826,"CM"
3.01569705220321,"AM"
3.05329574483463,"AM"
3.08601186537024,"CM"
3.11852407313539,"CM"
2.97453262756441,"CM"
2.73594720303479,"CM"
2.6056454360614,"AM"
2.25572236377965,"CM"
2.81201867457269,"CM"
2.7567158260452,"CM"
2.65670109852778,"CM"
3.0384506116787,"CM"
2.81512427567952,"CM"
2.40278338457818,"CM"
2.9719382471633,"CM"
3.12658244572556,"CM"
3.02404546580015,"CM"
3.12900363513331,"CM"
2.95324965062901,"CM"
2.88547992556999,"CM"
2.4641632971674,"CM"
3.04415662462414,"CM"
2.86296169625702,"CM"
1.96345446618545,"CM"
3.1710173308498,"CM"
3.12126446245631,"CM"
2.70869672061181,"AM"
2.93520673754069,"CM"
3.15043356912284,"CM"
3.17323255333846,"AM"
3.08943097247393,"CM"
2.99819368650229,"CM"
2.02175356859507,"CM"
1.91759415483498,"CM"
3.06440891125858,"CM"
2.05757407620738,"CM"
2.97155711306968,"CM"
2.48188857345901,"CM"
3.13296819809043,"CM"
2.79524037559377,"CM"
3.12442360492586,"CM"
2.17588153728194,"CM"
2.78827398390581,"CM"
2.80672954314428,"CM"
2.84095410071752,"CM"
3.06323476603147,"CM"
2.67138467114666,"CM"
2.87694372278928,"AM"
2.82254235861315,"AM"
2.91053047034648,"CM"
2.67117811590408,"CM"
3.0881393627568,"CM"
3.07958047749714,"CM"
2.43243097765822,"CM"
3.06717278364913,"CM"
2.83466195495827,"CM"
2.98045650395284,"CM"
2.76095641919961,"CM"
2.93489433514935,"CM"
2.49311786640478,"CM"
2.26349327964946,"CM"
3.08383676890463,"CM"
2.91480168917727,"CM"
3.05791513217136,"CM"
2.66739735321596,"CM"
2.78219500953378,"CM"
2.3435808734131,"CM"
2.61502445957635,"AM"
2.40427435110855,"CM"
3.04829160137057,"AM"
3.07299523962673,"CM"
2.33570934093199,"CM"
2.33909197086133,"CM"
2.72215637407555,"CM"
2.11165724926976,"CM"
2.02416236709902,"CM"
3.13474367312421,"CM"
3.14623293149977,"CM"
3.16259033217177,"CM"
2.91727799404471,"CM"
2.91658749996919,"CM"
3.06788904528636,"CM"
3.34172100124097,"CM"
2.9834789869179,"CM"
3.05628844668703,"AM"
2.97538664693036,"CM"
2.11752179219233,"CM"
2.5000772805285,"CM"
2.31647982422024,"CM"
2.93657804000253,"CM"
2.08762138446452,"CM"
3.36533242029259,"CM"
3.06994428800281,"CM"
2.16060141102878,"CM"
2.13415219917654,"CM"
2.35116289623382,"CM"
2.75188246576752,"CM"
3.10368976756157,"CM"
3.08138830103196,"CM"
2.65061403165114,"CM"
2.9555867414431,"CM"
2.32860441803654,"CM"
2.45389763409335,"AM"
3.11548246985275,"CM"
3.02686208495144,"CM"
3.07680145953443,"CM"
2.89321418703008,"CM"
2.93763393783239,"CM"
2.93517407966444,"CM"
3.09648901039857,"AM"
2.41615044147164,"CM"
1.95031124054296,"CM"
2.44608187223224,"CM"
2.30806261702721,"CM"
3.06934722006533,"CM"
3.11721226636349,"CM"
2.88394157914533,"CM"
2.51956193455053,"CM"
3.00250669569321,"CM"
2.94829981655312,"CM"
2.53699777405225,"CM"
2.290155460344,"AM"
2.82462334781417,"AM"
3.06539798048777,"AM"
3.19678657271477,"CM"
3.07383309053709,"CM"
2.50734622937385,"CM"
2.93015928863986,"AM"
3.10179531323202,"CM"
2.70699619751631,"CM"
2.1308101720813,"CM"
2.9135034713531,"CM"
2.90287990589648,"CM"
2.44052844479124,"CM"
3.07060897991092,"CM"
3.0510808674085,"AM"
3.14387137659456,"CM"
2.86788676221641,"CM"
3.38545815502974,"CM"
3.15661413775353,"CM"
2.60993984336103,"CM"
2.57674934810508,"CM"
2.91939260250647,"CM"
3.02269181944316,"AM"
3.07203252315414,"CM"
3.07215417343491,"AM"
2.66620528709503,"CM"
2.95955782740756,"AM"
2.66793869093324,"CM"
2.54475522507403,"CM"
3.10216661726344,"CM"
3.15382215494316,"CM"
3.07347121107206,"CM"
2.39403517845061,"CM"
3.15461814234425,"AM"
2.70561003640137,"CM"
2.32320135023872,"CM"
2.97915422092045,"CM"
2.77478543436182,"CM"
3.05040254762765,"CM"
3.14137308220685,"CM"
2.50846817370005,"CM"
2.98897229527767,"CM"
3.12301735647178,"CM"
3.04514236083233,"CM"
2.73483082826025,"CM"
2.9492699473476,"CM"
2.38665242491986,"CM"
2.37845911328383,"CM"
2.89908256125418,"CM"
2.93695591089546,"CM"
2.8213974625356,"CM"
2.17347633764478,"CM"
2.5797779394171,"CM"
3.0522304284232,"CM"
3.07528574076379,"CM"
2.47683544763592,"CM"
2.05099643492165,"CM"
3.08419295817596,"CM"
2.45640980292371,"CM"
2.64207014620637,"CM"
3.25228145323709,"CM"
2.80829578765391,"CM"
3.18039277260771,"CM"
3.06308601171167,"AM"
2.73661574675326,"CM"
2.5454169163325,"CM"
2.50314724263842,"CM"
2.96491636373664,"CM"
3.00802278693838,"CM"
2.52272202592274,"CM"
3.06774874368772,"CM"
3.00902003503625,"CM"
3.01944378297663,"CM"
2.64558833801245,"CM"
3.08988304775984,"CM"
3.01639369851213,"AM"
3.05897183032457,"CM"
2.64674694395904,"AM"
2.91958437752694,"CM"
2.6557691630554,"CM"
2.34946797287424,"CM"
3.10400406820849,"CM"
2.46478362903351,"CM"
2.73565065654727,"CM"
3.05220063153926,"CM"
2.8838765313827,"CM"
3.08171043817212,"CM"
3.08558329957728,"CM"
1.81415010652873,"CM"
2.81569704385298,"CM"
2.63024531915044,"CM"
2.82556931947421,"AM"
3.10852898631621,"CM"
2.72040861658185,"CM"
2.72531436591067,"CM"
2.18863842173613,"CM"
3.01934660688001,"CM"
2.64310352658162,"CM"
2.97123472063339,"CM"
3.08110746648307,"AM"
3.07570648759553,"CM"
3.07471920477363,"AM"
3.15545045090815,"CM"
2.72455208732031,"CM"
3.05110401600729,"CM"
1.88326638244781,"CM"
2.6732995292575,"CM"
3.01819673490502,"CM"
2.607632806035,"AM"
3.06015768490107,"CM"
3.01912244003236,"CM"
2.52518029480706,"CM"
1.97426227045838,"CM"
3.09320686345758,"AM"
2.85233288205872,"CM"
3.28356944764193,"CM"
2.92211268642856,"CM"
2.16526005256491,"CM"
3.05989138593628,"AM"
2.67275166859829,"CM"
3.07712485590001,"AM"
3.03829575684654,"CM"
3.11313164097266,"CM"
2.22250133746979,"CM"
2.79718091182343,"CM"
3.03629409323938,"CM"
3.12845540428843,"CM"
2.68374198378109,"CM"
2.81141036278733,"AM"
2.62446223016039,"CM"
3.03424976628871,"CM"
2.50183678427036,"CM"
2.67493260608362,"CM"
2.50778056414322,"CM"
2.86665036121139,"CM"
2.58856950230835,"CM"
3.05470528956705,"CM"
3.07454819914735,"CM"
3.06059958603674,"CM"
1.735460403555,"CM"
2.35854480147732,"CM"
2.6519290094242,"CM"
3.03620080689222,"AM"
3.09135215654145,"CM"
2.65829993834757,"CM"
3.02312000899233,"CM"
2.98485232434198,"CM"
2.26854749265585,"CM"
3.03899564766929,"CM"
3.05174176572338,"CM"
2.77569067919423,"AM"
2.93833771494812,"CM"
2.07248901142566,"CM"
3.12771556688661,"CM"
3.1368121575314,"CM"
2.59374889989332,"CM"
2.04943794010618,"CM"
2.70659582557241,"CM"
1.74971818463559,"CM"
2.11772212659948,"CM"
2.88728132417898,"CM"
2.70654511194522,"CM"
3.05724770240638,"CM"
2.65281675923294,"CM"
2.72918333921813,"AM"
3.07259008512475,"CM"
2.82786458360087,"CM"
2.68109492544657,"CM"
2.28567915502391,"AM"
3.13221322880434,"CM"
2.17233532049451,"CM"
2.16473309590091,"CM"
2.95367245617148,"CM"
3.04461575054688,"AM"
2.30265981593122,"CM"
2.59478572445646,"CM"
3.12229197849627,"CM"
3.11500966085641,"CM"
3.0774835313111,"CM"
2.95374909404008,"CM"
3.11303753255781,"CM"
3.17890476069992,"CM"
3.12900917869945,"CM"
3.04769496701838,"CM"
2.42978821158384,"CM"
2.93566388973106,"CM"
2.70955995602183,"CM"
2.97408259184378,"AM"
3.0649572845637,"CM"
3.06959655847733,"CM"
3.10092358936384,"AM"
3.08202390844287,"AM"
2.82415990163193,"CM"
2.80986864765592,"CM"
2.71384311060804,"CM"
2.79928740282435,"CM"
3.09548984405461,"CM"
2.6300613867714,"CM"
2.68396784510233,"CM"
2.4244313447696,"CM"
3.0620438466355,"CM"
2.15507883590364,"AM"
1.78075922634263,"CM"
3.1457349416315,"CM"
2.98240433447185,"CM"
2.75943403122761,"CM"
3.00693211225126,"CM"
2.25070993892731,"CM"
3.13941841450916,"CM"
2.61014003587628,"AM"
1.74672271828375,"CM"
2.87428921867735,"CM"
2.93972906773136,"CM"
2.23296621354352,"CM"
2.14628314183796,"CM"
2.26978087881552,"CM"
2.71723990450169,"CM"
3.09295508226575,"CM"
2.35823599710337,"AM"
2.96219287508168,"CM"
3.08078320845001,"CM"
2.28691504508183,"CM"
2.45876198779447,"CM"
2.98132261997763,"CM"
3.10184387304266,"CM"
2.98278891170161,"CM"
3.10740078669055,"CM"
3.01005499620294,"CM"
3.14142111823917,"CM"
2.2672745730808,"AM"
2.67482989396695,"AM"
2.69862370721216,"CM"
3.09144933212771,"CM"
2.13288592206281,"CM"
2.11538019310154,"CM"
2.68883213576783,"CM"
3.05603514854905,"CM"
2.98731150613123,"CM"
2.34840903092677,"CM"
2.94934386788682,"CM"
2.99637478216556,"CM"
2.70557785381658,"CM"
1.87759890468763,"CM"
2.61442825444377,"AM"
2.72803220900787,"CM"
3.04701785458361,"CM"
2.97228802537113,"CM"
2.92315824569432,"CM"
2.87103438997359,"AM"
3.10758506297992,"CM"
2.85422603688819,"CM"
3.01257578902787,"CM"
3.06504376145039,"CM"
2.09309870303104,"CM"
3.11314208743877,"CM"
3.07026145715647,"CM"
2.37057220876856,"CM"
2.49572126973462,"CM"
3.03796312811681,"CM"
3.13312387354189,"CM"
1.95546370466925,"CM"
3.0091470128042,"CM"
2.97434277529994,"CM"
1.8079108712134,"CM"
3.08342124482639,"CM"
3.06454475974013,"CM"
2.6978994746379,"AM"
2.95756567777182,"CM"
2.47377219248229,"CM"
3.07830274374659,"CM"
2.03930390107577,"CM"
3.03978842350015,"CM"
2.93306349457089,"CM"
2.32116296859795,"CM"
2.92924241817829,"CM"
1.7155450992019,"CM"
3.06038339529115,"CM"
3.09617487277744,"AM"
2.07652118722018,"CM"
2.89295375376091,"CM"
2.04164868377405,"CM"
2.01508140675068,"CM"
2.85522328919382,"CM"
2.06451803036802,"CM"
3.07404809559394,"CM"
3.09326173537404,"CM"
2.9822500180368,"CM"
3.04476432275061,"CM"
3.09805020833291,"CM"
2.12397121074267,"CM"
3.14223907967842,"CM"
2.95054353785094,"CM"
2.93482683753209,"CM"
3.04662659693952,"CM"
2.63277263918114,"CM"
2.34786409272017,"CM"
2.59552236045623,"CM"
3.11767410534733,"CM"
2.45193641275224,"CM"
3.09172604952935,"CM"
2.16151369056813,"CM"
3.01016990719776,"CM"
2.96625937252542,"CM"
2.9552218722009,"CM"
3.14291204018315,"CM"
2.69999576704585,"CM"
2.91260080830173,"CM"
3.0410839821689,"CM"
1.93030981659842,"CM"
3.01228457148729,"CM"
3.07705711943804,"CM"
3.0780981397251,"CM"
3.18807505477763,"CM"
2.62587918343849,"CM"
2.51272252553596,"CM"
2.12330494123362,"CM"
3.11311484730511,"CM"
3.09168122690233,"CM"
3.06344380419665,"CM"
2.99259056276829,"CM"
2.79478897184308,"CM"
2.85834721469303,"CM"
2.49308657389647,"CM"
2.57857184014474,"CM"
3.09413394045112,"CM"
1.98016179541266,"AM"
2.62758873821188,"CM"
2.95485195257049,"CM"
2.61217887023461,"CM"
3.11584885319755,"CM"
2.90830487679727,"CM"
2.83260784523586,"CM"
3.11885869827815,"CM"
3.04784381694467,"CM"
2.61281644942482,"CM"
3.0086668681614,"CM"
2.18632655882943,"CM"
3.02376509532661,"CM"
2.65413002618531,"CM"
3.16531775358415,"CM"
2.91498645508347,"CM"
3.06320960890901,"CM"
2.57815082164579,"CM"
2.16076226125243,"CM"
2.99532467960343,"AM"
3.12386853187316,"CM"
2.77011606960699,"CM"
2.31792083534026,"CM"
3.00879605192488,"CM"
3.12803129601632,"CM"
2.10807978952506,"AM"
3.07669670046552,"CM"
3.05230229955811,"CM"
2.92329948251541,"CM"
2.47502436275747,"CM"
3.0327617398157,"CM"
2.14823593804126,"CM"
3.13913017672143,"CM"
1.99708129485384,"AM"
3.08332935229586,"CM"
3.00679721164838,"AM"
3.13461801011605,"CM"
3.10441710139491,"CM"
2.64780932936526,"CM"
3.07775018081126,"CM"
2.83978608652176,"AM"
3.08635938995486,"AM"
2.33540817815203,"CM"
3.08508358806757,"CM"
3.05424712367621,"CM"
2.36063595472007,"CM"
3.04157839570348,"CM"
2.63510849227753,"CM"
3.09811763158587,"CM"
2.09133826928251,"CM"
2.92987291734394,"CM"
2.15637347892,"CM"
3.07795153091082,"CM"
2.12638253058438,"CM"
3.28433845386438,"CM"
2.971008711352,"CM"
2.94993626500676,"CM"
2.86397311215031,"CM"
2.94069005278556,"CM"
2.84285439676409,"CM"
2.51296875333877,"CM"
3.10295146139404,"CM"
1.81727431987583,"CM"
2.55195946537449,"CM"
3.15518964824667,"CM"
2.58596892256992,"CM"
3.07114863235711,"CM"
3.03529562846393,"CM"
2.83128824382363,"CM"
1.75471907824767,"CM"
3.02904118167627,"CM"
2.23485529118587,"CM"
2.56736577831929,"CM"
3.07902639613012,"CM"
2.62010087900779,"CM"
3.13157496025881,"AM"
3.13250251477709,"CM"
2.30404923985267,"CM"
2.69281590557894,"CM"
2.3996933176076,"CM"
3.15764148916582,"CM"
3.07351558052108,"CM"
2.51143028692151,"CM"
2.79031045697947,"CM"
3.08725524754712,"CM"
3.09010509693568,"AM"
3.07349555179223,"CM"
2.08512692418536,"CM"
2.13391787830719,"CM"
2.94534119570459,"CM"
1.76908357178538,"CM"
2.95289142040429,"CM"
3.13051764825572,"CM"
3.03741179895021,"CM"
3.10148483735906,"AM"
2.63056021452099,"CM"
3.16937736709857,"CM"
2.96318579886124,"CM"
3.09713564285091,"CM"
3.00927445853906,"CM"
2.31895150729166,"CM"
2.8561242164513,"AM"
3.07662139968935,"CM"
2.80786168165632,"CM"
3.0695448228222,"CM"
2.12035661093202,"CM"
2.94742738410929,"CM"
2.81946744885577,"CM"
3.10787083600451,"CM"
2.92725247297848,"CM"
3.25965101687507,"CM"
2.32390201339562,"CM"
3.14196821330919,"CM"
2.84519704632725,"CM"
2.98834479711412,"CM"
3.09436710403832,"CM"
2.69288854013707,"CM"
1.94192221660632,"CM"
2.23223323594172,"CM"
2.64538516788629,"CM"
3.0511872298922,"AM"
2.894685497873,"CM"
2.41914074193254,"CM"
1.95915137060708,"CM"
2.92378619427492,"CM"
3.09689107395886,"CM"
2.97338888106585,"CM"
2.97528264878081,"CM"
2.64804193496176,"CM"
2.75972027230302,"AM"
2.58559151322108,"CM"
3.0676386362525,"CM"
2.27231136353731,"CM"
3.18981258413156,"CM"
3.11671592130816,"CM"
3.11222134677177,"CM"
3.15508056115396,"CM"
3.07558418968359,"CM"
2.40551845902845,"CM"
3.0520787456755,"CM"
3.1308260558834,"CM"
2.76688459303298,"CM"
3.05431336901529,"CM"
2.94485917637001,"CM"
2.84172549856299,"CM"
2.38251651554802,"CM"
2.97206305890034,"CM"
2.31522618587796,"CM"
2.68965122207665,"CM"
2.96654430131009,"CM"
2.22180332542557,"CM"
3.00036440877289,"CM"
2.93236794745393,"CM"
2.99333137850496,"CM"
2.13925444632822,"CM"
2.6619922835639,"CM"
3.0990376126052,"CM"
3.08006009312351,"CM"
3.06404127667461,"AM"
3.11661886815553,"AM"
2.99252248784876,"CM"
1.81982412261549,"CM"
2.17129874669905,"CM"
2.63440104115429,"CM"
3.05537655116907,"CM"
2.65003697181836,"CM"
2.03836073402182,"CM"
3.10359026459917,"CM"
2.66386933422116,"CM"
2.91952757183592,"CM"
2.6325942970567,"AM"
2.26569091273649,"CM"
2.97660226074728,"CM"
3.1368125428131,"CM"
2.73845458025125,"CM"
3.09624512676711,"CM"
3.07153943969331,"CM"
2.46843470333405,"CM"
2.64334131880338,"CM"
3.12781793643602,"CM"
3.0668335614497,"CM"
2.68302342474316,"CM"
2.5285766407195,"CM"
3.03612266504108,"CM"
2.05623997918759,"CM"
3.059492761202,"AM"
3.16538958503838,"CM"
3.04051504033104,"CM"
2.94117382807846,"CM"
2.50620956919588,"CM"
2.75694760631217,"CM"
2.78270908804536,"CM"
2.08282129090442,"CM"
3.11379294030762,"CM"
2.57650272577524,"CM"
2.70262597995039,"CM"
3.06893263090396,"CM"
3.10695718034881,"CM"
3.11925326498843,"CM"
2.82977348302279,"CM"
3.02669490886195,"CM"
2.93724588177929,"CM"
2.90092436608245,"CM"
2.70859238432955,"CM"
3.04360096999503,"CM"
2.11200916127089,"CM"
1.93698785941983,"CM"
3.04482786608678,"CM"
1.95422057204382,"CM"
2.59898986449623,"CM"
2.32389501357953,"CM"
3.10255180270617,"AM"
2.38595349769345,"CM"
3.00252445010541,"CM"
2.33016418986149,"CM"
3.05411483958002,"CM"
2.29957619094059,"CM"
3.02904069135621,"CM"
2.53004865163783,"CM"
2.40005806572383,"CM"
3.09767182845699,"CM"
2.24718393871075,"CM"
2.98146387539505,"CM"
3.02413018590742,"CM"
2.39597103403882,"CM"
2.85713655464677,"CM"
2.95865342889033,"CM"
2.56337857974183,"CM"
1.95859829854256,"CM"
3.10473450785714,"CM"
3.38553851680021,"CM"
2.38029300340164,"CM"
2.6500310613801,"CM"
2.65100476371244,"AM"
3.04495746022281,"CM"
3.06292379883517,"AM"
3.18117226375523,"CM"
2.99077980221507,"CM"
2.23460099056082,"CM"
2.17213226845421,"CM"
2.99936758868109,"CM"
3.07936611049642,"CM"
2.61355159349504,"CM"
3.028409734189,"CM"
3.07790802277419,"CM"
2.95763225408593,"CM"
3.0530272654634,"CM"
1.34934054386728,"CM"
2.04805648304856,"CM"
3.04437905974375,"CM"
2.85584507599924,"CM"
3.12806100846565,"CM"
3.06721056710108,"CM"
3.0851946460497,"CM"
3.13862197042923,"CM"
2.93740372078795,"CM"
3.09743565370831,"CM"
3.0981680127291,"CM"
2.25768761428512,"AM"
2.14557434975861,"CM"
2.71138673088921,"CM"
2.56123170797376,"CM"
3.18371061500528,"CM"
3.04706194268193,"CM"
2.68492999923243,"AM"
1.88578358160503,"CM"
3.15272872464242,"CM"
2.48816761337635,"CM"
3.08272561868299,"CM"
3.03172009203345,"CM"
3.0960134143208,"CM"
3.07543929000825,"CM"
2.03533988212217,"CM"
3.06591352665005,"CM"
2.61937448516775,"CM"
2.9264436041275,"CM"
2.64358739701948,"CM"
2.42243188163594,"AM"
1.69050907671551,"CM"
2.06988495852523,"CM"
2.64580431131814,"CM"
2.8706362442467,"AM"
1.8860418088764,"CM"
2.95046894869725,"CM"
1.77866439724986,"CM"
1.75207978205103,"CM"
3.0280605169362,"CM"
2.94191857835264,"CM"
2.57768423557301,"AM"
3.04729022061806,"CM"
2.25938414071678,"CM"
2.14633803802761,"CM"
2.30895377347508,"CM"
3.01806031212951,"CM"
2.66892523572597,"CM"
3.09395241858571,"CM"
2.23784977315954,"CM"
2.88424820241431,"CM"
2.35157663659866,"CM"
2.93140921615266,"AM"
2.16197377466781,"CM"
3.05122409907907,"CM"
3.1132065472669,"CM"
2.68944013143394,"AM"
3.07245116134864,"CM"
3.02724970020069,"CM"
2.81452868442231,"CM"
3.19981613319289,"CM"
2.33392126428407,"CM"
3.03308209228248,"CM"
3.03189632947306,"CM"
3.08548779553815,"CM"
2.76247347516366,"CM"
3.05065870296166,"CM"
2.81663579002708,"CM"
2.46120580373493,"CM"
3.04070880722897,"CM"
3.01517739698305,"CM"
2.44399023293124,"CM"
2.92603068609271,"CM"
2.33639988883896,"CM"
3.09192060586024,"CM"
2.43866064208429,"CM"
2.99531674230161,"CM"
3.08065438891989,"CM"
3.10696053959608,"CM"
3.01770234676468,"CM"
2.20601489883746,"CM"
