"Signature","Sample","group","Score","p_value.x","p_value.y","adj_p_value"
"Exhausted","GSM4956786","CM",1.81212290938559,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956787","CM",0.140897996655896,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956788","AM",0.911109918495396,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956789","AM",0.892071922470807,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956790","CM",1.0357073711017,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956791","CM",1.17277649961735,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956792","AM",0.658481791292425,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956793","CM",0.590537764614833,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956794","CM",4.42313295483453,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956795","CM",3.93947636542432,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956796","CM",2.17616237225384,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956797","AM",0.452062737844616,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956798","CM",0.141651770659909,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956799","AM",0.278715271298965,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956800","AM",1.28412897577812,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956801","AM",1.41713223209794,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956802","AM",1.04807245426321,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956803","AM",0.821884914916608,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956804","AM",1.74272344445463,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956805","AM",1.32447634051176,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956806","CM",2.44735789394384,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956807","CM",0.279414601906104,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956808","CM",1.81055266386233,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956809","CM",1.22808861187664,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956810","CM",0.885154984754686,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956811","CM",1.11835524025156,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956812","CM",0.397381510113494,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956813","CM",1.00265830206857,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956814","CM",1.93213309719971,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956815","CM",2.62567010045078,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956816","CM",0.0687431533754575,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956817","AM",2.64434524135144,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956818","CM",1.20324205397747,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956819","CM",1.69016985317346,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956820","CM",0.0755520898944576,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956821","CM",0.720364701762265,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956822","CM",0.61584266269425,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956823","CM",0.308997831679607,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956824","AM",0.634433586878639,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956825","CM",0.89782964370586,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956826","AM",2.19231714905342,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956827","AM",1.99938764860823,0.76828160122146,0.76828160122146,0.76828160122146
